,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
23,E.T. the Extra-Terrestrial (1982),Universal Pictures,435110554.0,304203888.0,792910554.0,"['Adventure',",115.0,79.0,76.8,64.8,73.5,50.7,28.696806770274737,28.180463351222695,29.562582887854308,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
23,E.T. the Extra-Terrestrial (1982),Universal Pictures,435110554.0,304203888.0,792910554.0,"'Family',",115.0,79.0,76.8,64.8,73.5,50.7,28.696806770274737,28.180463351222695,29.562582887854308,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
23,E.T. the Extra-Terrestrial (1982),Universal Pictures,435110554.0,304203888.0,792910554.0,'Sci-Fi'],115.0,79.0,76.8,64.8,73.5,50.7,28.696806770274737,28.180463351222695,29.562582887854308,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
24,Toy Story 4 (2019),Walt Disney Studios Motion Pictures,434038008.0,639356585.0,1073394593.0,"['Adventure',",100.0,77.0,70.39999999999999,66.8,71.4,54.5,28.693246141750645,29.252045541484883,29.999533379954674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
24,Toy Story 4 (2019),Walt Disney Studios Motion Pictures,434038008.0,639356585.0,1073394593.0,"'Animation',",100.0,77.0,70.39999999999999,66.8,71.4,54.5,28.693246141750645,29.252045541484883,29.999533379954674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
24,Toy Story 4 (2019),Walt Disney Studios Motion Pictures,434038008.0,639356585.0,1073394593.0,"'Comedy',",100.0,77.0,70.39999999999999,66.8,71.4,54.5,28.693246141750645,29.252045541484883,29.999533379954674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
24,Toy Story 4 (2019),Walt Disney Studios Motion Pictures,434038008.0,639356585.0,1073394593.0,"'Family',",100.0,77.0,70.39999999999999,66.8,71.4,54.5,28.693246141750645,29.252045541484883,29.999533379954674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
24,Toy Story 4 (2019),Walt Disney Studios Motion Pictures,434038008.0,639356585.0,1073394593.0,'Fantasy'],100.0,77.0,70.39999999999999,66.8,71.4,54.5,28.693246141750645,29.252045541484883,29.999533379954674,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
25,Captain Marvel (2019),Walt Disney Studios Motion Pictures,426829839.0,701633133.0,1128462972.0,"['Action',",123.0,68.0,58.20000000000001,53.2,59.8,49.7,28.669085795318782,29.38614163642278,30.071711934466922,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
25,Captain Marvel (2019),Walt Disney Studios Motion Pictures,426829839.0,701633133.0,1128462972.0,"'Adventure',",123.0,68.0,58.20000000000001,53.2,59.8,49.7,28.669085795318782,29.38614163642278,30.071711934466922,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
25,Captain Marvel (2019),Walt Disney Studios Motion Pictures,426829839.0,701633133.0,1128462972.0,'Sci-Fi'],123.0,68.0,58.20000000000001,53.2,59.8,49.7,28.669085795318782,29.38614163642278,30.071711934466922,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
26,The Hunger Games: Catching Fire (2013),Lionsgate,424668047.0,440343699.0,865011746.0,"['Action',",146.0,75.0,72.6,58.8,68.8,49.6,28.661760320176786,28.714054781212177,29.688144482346406,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
26,The Hunger Games: Catching Fire (2013),Lionsgate,424668047.0,440343699.0,865011746.0,"'Adventure',",146.0,75.0,72.6,58.8,68.8,49.6,28.661760320176786,28.714054781212177,29.688144482346406,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
26,The Hunger Games: Catching Fire (2013),Lionsgate,424668047.0,440343699.0,865011746.0,"'Drama',",146.0,75.0,72.6,58.8,68.8,49.6,28.661760320176786,28.714054781212177,29.688144482346406,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
26,The Hunger Games: Catching Fire (2013),Lionsgate,424668047.0,440343699.0,865011746.0,"'Sci-Fi',",146.0,75.0,72.6,58.8,68.8,49.6,28.661760320176786,28.714054781212177,29.688144482346406,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
26,The Hunger Games: Catching Fire (2013),Lionsgate,424668047.0,440343699.0,865011746.0,'Thriller'],146.0,75.0,72.6,58.8,68.8,49.6,28.661760320176786,28.714054781212177,29.688144482346406,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
27,Pirates of the Caribbean: Dead Man's Chest (2006),Walt Disney Studios Motion Pictures,423315812.0,642863935.0,1066179747.0,"['Action',",151.0,73.0,70.39999999999999,55.99999999999999,66.5,52.0,28.65715913735584,29.25993817616505,29.98980353621555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
27,Pirates of the Caribbean: Dead Man's Chest (2006),Walt Disney Studios Motion Pictures,423315812.0,642863935.0,1066179747.0,"'Adventure',",151.0,73.0,70.39999999999999,55.99999999999999,66.5,52.0,28.65715913735584,29.25993817616505,29.98980353621555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
27,Pirates of the Caribbean: Dead Man's Chest (2006),Walt Disney Studios Motion Pictures,423315812.0,642863935.0,1066179747.0,'Fantasy'],151.0,73.0,70.39999999999999,55.99999999999999,66.5,52.0,28.65715913735584,29.25993817616505,29.98980353621555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
28,The Lion King (1994),Walt Disney Studios Motion Pictures,422783777.0,640828028.0,1063611805.0,"['Adventure',",88.0,85.0,83.80000000000001,73.2,80.7,59.0,28.65534477798911,29.255362007613808,29.986324548818402,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
28,The Lion King (1994),Walt Disney Studios Motion Pictures,422783777.0,640828028.0,1063611805.0,"'Animation',",88.0,85.0,83.80000000000001,73.2,80.7,59.0,28.65534477798911,29.255362007613808,29.986324548818402,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
28,The Lion King (1994),Walt Disney Studios Motion Pictures,422783777.0,640828028.0,1063611805.0,"'Drama',",88.0,85.0,83.80000000000001,73.2,80.7,59.0,28.65534477798911,29.255362007613808,29.986324548818402,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
28,The Lion King (1994),Walt Disney Studios Motion Pictures,422783777.0,640828028.0,1063611805.0,"'Family',",88.0,85.0,83.80000000000001,73.2,80.7,59.0,28.65534477798911,29.255362007613808,29.986324548818402,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
28,The Lion King (1994),Walt Disney Studios Motion Pictures,422783777.0,640828028.0,1063611805.0,'Musical'],88.0,85.0,83.80000000000001,73.2,80.7,59.0,28.65534477798911,29.255362007613808,29.986324548818402,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
29,Jurassic World: Fallen Kingdom (2018),Universal Pictures,417719760.0,892746536.0,1310466296.0,"['Action',",128.0,61.0,52.6,41.6,51.7,48.9,28.637960150097157,29.733675390032538,30.287433103326805,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
29,Jurassic World: Fallen Kingdom (2018),Universal Pictures,417719760.0,892746536.0,1310466296.0,"'Adventure',",128.0,61.0,52.6,41.6,51.7,48.9,28.637960150097157,29.733675390032538,30.287433103326805,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
29,Jurassic World: Fallen Kingdom (2018),Universal Pictures,417719760.0,892746536.0,1310466296.0,'Sci-Fi'],128.0,61.0,52.6,41.6,51.7,48.9,28.637960150097157,29.733675390032538,30.287433103326805,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
30,Toy Story 3 (2010),Walt Disney Studios Motion Pictures,415004880.0,651965931.0,1066970811.0,"['Adventure',",103.0,83.0,79.4,75.4,79.3,58.4,28.62855306016185,29.280221336344297,29.990873563043113,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
30,Toy Story 3 (2010),Walt Disney Studios Motion Pictures,415004880.0,651965931.0,1066970811.0,"'Animation',",103.0,83.0,79.4,75.4,79.3,58.4,28.62855306016185,29.280221336344297,29.990873563043113,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
30,Toy Story 3 (2010),Walt Disney Studios Motion Pictures,415004880.0,651965931.0,1066970811.0,"'Comedy',",103.0,83.0,79.4,75.4,79.3,58.4,28.62855306016185,29.280221336344297,29.990873563043113,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
30,Toy Story 3 (2010),Walt Disney Studios Motion Pictures,415004880.0,651965931.0,1066970811.0,"'Family',",103.0,83.0,79.4,75.4,79.3,58.4,28.62855306016185,29.280221336344297,29.990873563043113,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
30,Toy Story 3 (2010),Walt Disney Studios Motion Pictures,415004880.0,651965931.0,1066970811.0,'Fantasy'],103.0,83.0,79.4,75.4,79.3,58.4,28.62855306016185,29.280221336344297,29.990873563043113,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
31,Wonder Woman (2017),Warner Bros.,412815408.0,410009114.0,822824522.0,"['Action',",141.0,74.0,67.6,56.2,65.9,47.4,28.62092157828629,28.611080738528308,29.616009549121955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
31,Wonder Woman (2017),Warner Bros.,412815408.0,410009114.0,822824522.0,"'Adventure',",141.0,74.0,67.6,56.2,65.9,47.4,28.62092157828629,28.611080738528308,29.616009549121955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
31,Wonder Woman (2017),Warner Bros.,412815408.0,410009114.0,822824522.0,"'Fantasy',",141.0,74.0,67.6,56.2,65.9,47.4,28.62092157828629,28.611080738528308,29.616009549121955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
31,Wonder Woman (2017),Warner Bros.,412815408.0,410009114.0,822824522.0,"'Sci-Fi',",141.0,74.0,67.6,56.2,65.9,47.4,28.62092157828629,28.611080738528308,29.616009549121955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
31,Wonder Woman (2017),Warner Bros.,412815408.0,410009114.0,822824522.0,'War'],141.0,74.0,67.6,56.2,65.9,47.4,28.62092157828629,28.611080738528308,29.616009549121955,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True
32,Iron Man 3 (2013),Walt Disney Studios Motion Pictures,409013994.0,805797258.0,1214811252.0,"['Action',",130.0,71.0,61.8,55.00000000000001,62.6,52.6,28.60757496346158,29.585841655331834,30.178085030404254,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
32,Iron Man 3 (2013),Walt Disney Studios Motion Pictures,409013994.0,805797258.0,1214811252.0,"'Adventure',",130.0,71.0,61.8,55.00000000000001,62.6,52.6,28.60757496346158,29.585841655331834,30.178085030404254,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
32,Iron Man 3 (2013),Walt Disney Studios Motion Pictures,409013994.0,805797258.0,1214811252.0,'Sci-Fi'],130.0,71.0,61.8,55.00000000000001,62.6,52.6,28.60757496346158,29.585841655331834,30.178085030404254,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
33,Captain America: Civil War (2016),Walt Disney Studios Motion Pictures,408084349.0,745253147.0,1153337496.0,"['Action',",147.0,78.0,72.39999999999999,62.0,70.8,55.7,28.604292139988786,29.473155321434373,30.1031675981627,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
33,Captain America: Civil War (2016),Walt Disney Studios Motion Pictures,408084349.0,745253147.0,1153337496.0,"'Adventure',",147.0,78.0,72.39999999999999,62.0,70.8,55.7,28.604292139988786,29.473155321434373,30.1031675981627,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
33,Captain America: Civil War (2016),Walt Disney Studios Motion Pictures,408084349.0,745253147.0,1153337496.0,'Sci-Fi'],147.0,78.0,72.39999999999999,62.0,70.8,55.7,28.604292139988786,29.473155321434373,30.1031675981627,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
34,The Hunger Games (2012),Lionsgate,408010692.0,286384032.0,694394724.0,"['Action',",142.0,72.0,71.0,53.800000000000004,65.6,45.0,28.604031717896806,28.093375813165313,29.3711807453491,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
34,The Hunger Games (2012),Lionsgate,408010692.0,286384032.0,694394724.0,"'Adventure',",142.0,72.0,71.0,53.800000000000004,65.6,45.0,28.604031717896806,28.093375813165313,29.3711807453491,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
34,The Hunger Games (2012),Lionsgate,408010692.0,286384032.0,694394724.0,"'Sci-Fi',",142.0,72.0,71.0,53.800000000000004,65.6,45.0,28.604031717896806,28.093375813165313,29.3711807453491,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
34,The Hunger Games (2012),Lionsgate,408010692.0,286384032.0,694394724.0,'Thriller'],142.0,72.0,71.0,53.800000000000004,65.6,45.0,28.604031717896806,28.093375813165313,29.3711807453491,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
35,Spider-Man (2002),Sony Pictures Entertainment (SPE),407022860.0,418002176.0,825025036.0,"['Action',",121.0,74.0,75.2,62.6,70.6,49.8,28.60053458327709,28.638935211683137,29.61986265877857,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
35,Spider-Man (2002),Sony Pictures Entertainment (SPE),407022860.0,418002176.0,825025036.0,"'Adventure',",121.0,74.0,75.2,62.6,70.6,49.8,28.60053458327709,28.638935211683137,29.61986265877857,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
